perfil_rojo,perfil_azul,equipo_inicial,ganador,razon,equipo_toco_asesino,turnos_totales,pistas_forzadas_rojo,pistas_forzadas_azul,seed
v1_da_v3_lee,gemini_da_v3_lee,azul,rojo,completado,,8,0,0,50192
v1_da_v3_lee,gemini_da_v3_lee,rojo,azul,completado,,10,0,0,50193
v1_da_v3_lee,gemini_da_v3_lee,azul,azul,asesino,rojo,4,0,0,50194
v1_da_v3_lee,gemini_da_v3_lee,rojo,rojo,asesino,azul,2,0,0,50195
v1_da_v3_lee,gemini_da_v3_lee,azul,azul,asesino,rojo,2,0,0,50196
v1_da_v3_lee,gemini_da_v3_lee,rojo,rojo,completado,,9,0,0,50197
v1_da_v3_lee,gemini_da_v3_lee,azul,rojo,asesino,azul,9,0,0,50198
v1_da_v3_lee,gemini_da_v3_lee,rojo,rojo,completado,,9,0,0,50199
v1_da_v3_lee,gemini_da_v3_lee,azul,azul,completado,,9,0,0,50200
v1_da_v3_lee,v3_da_gemini_lee,rojo,rojo,asesino,azul,10,0,0,50201
v1_da_v3_lee,v3_da_gemini_lee,azul,azul,asesino,rojo,2,0,0,50202
v1_da_v3_lee,v3_da_gemini_lee,rojo,rojo,completado,,7,0,0,50203
v1_da_v3_lee,v3_da_gemini_lee,azul,rojo,completado,,6,0,0,50204
v1_da_v3_lee,v3_da_gemini_lee,rojo,azul,asesino,rojo,1,0,0,50205
v1_da_v3_lee,v3_da_gemini_lee,azul,rojo,asesino,azul,5,0,0,50206
v1_da_v3_lee,v3_da_gemini_lee,rojo,rojo,completado,,7,0,0,50207
v1_da_v3_lee,v3_da_gemini_lee,azul,azul,completado,,9,0,0,50208
v1_da_v3_lee,v3_da_gemini_lee,rojo,azul,asesino,rojo,3,0,0,50209
v1_da_v3_lee,v3_da_gemini_lee,azul,azul,asesino,rojo,2,0,0,50210
v1_da_v3_lee,v1_da_v3_lee,rojo,azul,asesino,rojo,7,0,0,50211
v1_da_v3_lee,v1_da_v3_lee,azul,rojo,asesino,azul,5,0,0,50212
v1_da_v3_lee,v1_da_v3_lee,rojo,azul,completado,,8,0,0,50213
v1_da_v3_lee,v1_da_v3_lee,azul,azul,asesino,rojo,2,0,0,50214
v1_da_v3_lee,v1_da_v3_lee,rojo,azul,asesino,rojo,1,0,0,50215
v1_da_v3_lee,v1_da_v3_lee,azul,azul,asesino,rojo,2,0,0,50216
v1_da_v3_lee,v1_da_v3_lee,rojo,rojo,completado,,9,0,0,50217
v1_da_v3_lee,v1_da_v3_lee,azul,azul,completado,,7,0,0,50218
v1_da_v3_lee,v1_da_v3_lee,rojo,azul,completado,,8,0,0,50219
v1_da_v3_lee,v1_da_v3_lee,azul,azul,asesino,rojo,4,0,0,50220
v1_da_v3_lee,v3_da_v1_lee,rojo,azul,completado,,8,0,0,50221
v1_da_v3_lee,v3_da_v1_lee,azul,azul,asesino,rojo,4,0,0,50222
v1_da_v3_lee,v3_da_v1_lee,rojo,rojo,asesino,azul,6,0,0,50223
v1_da_v3_lee,v3_da_v1_lee,azul,rojo,completado,,10,0,0,50224
v1_da_v3_lee,v3_da_v1_lee,rojo,azul,completado,,6,0,0,50225
v1_da_v3_lee,v3_da_v1_lee,azul,rojo,asesino,azul,5,0,0,50226
v1_da_v3_lee,v3_da_v1_lee,rojo,azul,asesino,rojo,3,0,0,50227
v1_da_v3_lee,v3_da_v1_lee,azul,rojo,completado,,6,0,0,50228
v1_da_v3_lee,v3_da_v1_lee,rojo,azul,completado,,6,0,0,50229
v1_da_v3_lee,v3_da_v1_lee,azul,rojo,completado,,10,1,0,50230
v3_da_v1_lee,v1_puro,rojo,rojo,completado,,5,0,0,50231
v3_da_v1_lee,v1_puro,azul,azul,completado,,4,0,0,50232
v3_da_v1_lee,v1_puro,rojo,azul,completado,,4,0,0,50233
v3_da_v1_lee,v1_puro,azul,azul,asesino,rojo,2,0,0,50234
v3_da_v1_lee,v1_puro,rojo,azul,completado,,4,0,0,50235
v3_da_v1_lee,v1_puro,azul,azul,completado,,5,0,0,50236
v3_da_v1_lee,v1_puro,rojo,azul,completado,,6,0,0,50237
v3_da_v1_lee,v1_puro,azul,azul,completado,,5,0,0,50238
v3_da_v1_lee,v1_puro,rojo,azul,completado,,4,0,0,50239
v3_da_v1_lee,v1_puro,azul,azul,completado,,3,0,0,50240
v3_da_v1_lee,v3_puro,rojo,azul,completado,,6,0,0,50241
v3_da_v1_lee,v3_puro,azul,azul,completado,,4,0,0,50242
v3_da_v1_lee,v3_puro,rojo,azul,completado,,6,0,0,50243
v3_da_v1_lee,v3_puro,azul,azul,completado,,4,0,0,50244
v3_da_v1_lee,v3_puro,rojo,azul,completado,,6,0,0,50245
v3_da_v1_lee,v3_puro,azul,azul,completado,,7,0,0,50246
v3_da_v1_lee,v3_puro,rojo,rojo,completado,,5,0,0,50247
v3_da_v1_lee,v3_puro,azul,azul,completado,,7,0,0,50248
v3_da_v1_lee,v3_puro,rojo,azul,completado,,6,0,0,50249
v3_da_v1_lee,v3_puro,azul,azul,completado,,5,0,0,50250
v3_da_v1_lee,gemini_puro,rojo,azul,completado,,6,0,0,50251
v3_da_v1_lee,gemini_puro,azul,azul,completado,,7,0,0,50252
v3_da_v1_lee,gemini_puro,rojo,rojo,asesino,azul,6,0,0,50253
v3_da_v1_lee,gemini_puro,azul,azul,completado,,9,0,0,50254
v3_da_v1_lee,gemini_puro,rojo,rojo,asesino,azul,4,0,0,50255
v3_da_v1_lee,gemini_puro,azul,rojo,asesino,azul,5,0,0,50256
v3_da_v1_lee,gemini_puro,rojo,azul,asesino,rojo,9,0,0,50257
v3_da_v1_lee,gemini_puro,azul,rojo,completado,,6,0,0,50258
v3_da_v1_lee,gemini_puro,rojo,azul,asesino,rojo,5,0,0,50259
v3_da_v1_lee,gemini_puro,azul,rojo,completado,,6,0,0,50260
v3_da_v1_lee,gemini_da_v1_lee,rojo,rojo,completado,,7,0,0,50261
v3_da_v1_lee,gemini_da_v1_lee,azul,rojo,asesino,azul,5,0,0,50262
v3_da_v1_lee,gemini_da_v1_lee,rojo,rojo,completado,,13,0,0,50263
v3_da_v1_lee,gemini_da_v1_lee,azul,rojo,asesino,azul,7,0,0,50264
v3_da_v1_lee,gemini_da_v1_lee,rojo,rojo,completado,,11,0,0,50265
v3_da_v1_lee,gemini_da_v1_lee,azul,rojo,asesino,azul,7,0,0,50266
v3_da_v1_lee,gemini_da_v1_lee,rojo,rojo,asesino,azul,2,0,0,50267
v3_da_v1_lee,gemini_da_v1_lee,azul,rojo,completado,,8,0,0,50268
v3_da_v1_lee,gemini_da_v1_lee,rojo,azul,completado,,10,0,0,50269
v3_da_v1_lee,gemini_da_v1_lee,azul,rojo,completado,,6,0,0,50270
v3_da_v1_lee,v1_da_gemini_lee,rojo,rojo,asesino,azul,6,0,0,50271
v3_da_v1_lee,v1_da_gemini_lee,azul,rojo,completado,,8,0,0,50272
v3_da_v1_lee,v1_da_gemini_lee,rojo,azul,completado,,8,0,0,50273
v3_da_v1_lee,v1_da_gemini_lee,azul,rojo,asesino,azul,9,0,1,50274
v3_da_v1_lee,v1_da_gemini_lee,rojo,rojo,completado,,7,0,0,50275
v3_da_v1_lee,v1_da_gemini_lee,azul,rojo,asesino,azul,3,0,0,50276
v3_da_v1_lee,v1_da_gemini_lee,rojo,rojo,completado,,8,0,0,50277
v3_da_v1_lee,v1_da_gemini_lee,azul,azul,completado,,9,0,0,50278
v3_da_v1_lee,v1_da_gemini_lee,rojo,rojo,asesino,azul,2,0,0,50279
v3_da_v1_lee,v1_da_gemini_lee,azul,rojo,completado,,6,0,0,50280
v3_da_v1_lee,gemini_da_v3_lee,rojo,azul,completado,,8,0,0,50281
v3_da_v1_lee,gemini_da_v3_lee,azul,rojo,completado,,8,0,0,50282
v3_da_v1_lee,gemini_da_v3_lee,rojo,rojo,completado,,10,0,0,50283
v3_da_v1_lee,gemini_da_v3_lee,azul,azul,asesino,rojo,4,0,0,50284
v3_da_v1_lee,gemini_da_v3_lee,rojo,rojo,completado,,9,0,0,50285
v3_da_v1_lee,gemini_da_v3_lee,azul,rojo,completado,,10,0,0,50286
v3_da_v1_lee,gemini_da_v3_lee,rojo,azul,asesino,rojo,5,0,0,50287
v3_da_v1_lee,gemini_da_v3_lee,azul,azul,completado,,11,0,0,50288
v3_da_v1_lee,gemini_da_v3_lee,rojo,rojo,completado,,11,0,0,50289
v3_da_v1_lee,gemini_da_v3_lee,azul,azul,asesino,rojo,4,0,0,50290
v3_da_v1_lee,v3_da_gemini_lee,rojo,azul,completado,,6,0,0,50291
v3_da_v1_lee,v3_da_gemini_lee,azul,rojo,completado,,8,0,0,50292
v3_da_v1_lee,v3_da_gemini_lee,rojo,rojo,asesino,azul,6,0,0,50293
v3_da_v1_lee,v3_da_gemini_lee,azul,rojo,asesino,azul,5,0,0,50294
v3_da_v1_lee,v3_da_gemini_lee,rojo,azul,asesino,rojo,5,0,0,50295
v3_da_v1_lee,v3_da_gemini_lee,azul,azul,completado,,10,0,0,50296
v3_da_v1_lee,v3_da_gemini_lee,rojo,rojo,completado,,7,0,0,50297
v3_da_v1_lee,v3_da_gemini_lee,azul,azul,asesino,rojo,6,0,0,50298
v3_da_v1_lee,v3_da_gemini_lee,rojo,azul,asesino,rojo,7,0,0,50299
v3_da_v1_lee,v3_da_gemini_lee,azul,rojo,completado,,8,0,0,50300
v3_da_v1_lee,v1_da_v3_lee,rojo,azul,completado,,6,0,0,50301
v3_da_v1_lee,v1_da_v3_lee,azul,rojo,completado,,6,0,0,50302
v3_da_v1_lee,v1_da_v3_lee,rojo,azul,asesino,rojo,7,0,0,50303
v3_da_v1_lee,v1_da_v3_lee,azul,rojo,asesino,azul,5,0,0,50304
v3_da_v1_lee,v1_da_v3_lee,rojo,azul,asesino,rojo,3,0,0,50305
v3_da_v1_lee,v1_da_v3_lee,azul,rojo,completado,,8,0,0,50306
v3_da_v1_lee,v1_da_v3_lee,rojo,azul,completado,,9,0,0,50307
v3_da_v1_lee,v1_da_v3_lee,azul,azul,asesino,rojo,2,0,0,50308
v3_da_v1_lee,v1_da_v3_lee,rojo,rojo,completado,,7,0,0,50309
v3_da_v1_lee,v1_da_v3_lee,azul,azul,completado,,9,0,0,50310
v3_da_v1_lee,v3_da_v1_lee,rojo,rojo,asesino,azul,6,0,0,50311
v3_da_v1_lee,v3_da_v1_lee,azul,azul,asesino,rojo,8,0,0,50312
v3_da_v1_lee,v3_da_v1_lee,rojo,azul,completado,,6,0,0,50313
v3_da_v1_lee,v3_da_v1_lee,azul,azul,asesino,rojo,2,0,0,50314
v3_da_v1_lee,v3_da_v1_lee,rojo,azul,asesino,rojo,1,0,0,50315
v3_da_v1_lee,v3_da_v1_lee,azul,rojo,completado,,6,0,0,50316
v3_da_v1_lee,v3_da_v1_lee,rojo,azul,asesino,rojo,9,0,0,50317
v3_da_v1_lee,v3_da_v1_lee,azul,rojo,completado,,8,0,0,50318
v3_da_v1_lee,v3_da_v1_lee,rojo,azul,completado,,8,0,0,50319
v3_da_v1_lee,v3_da_v1_lee,azul,rojo,completado,,7,0,0,50320
